YEAR_MONTH,BNF_CHEMICAL_SUBSTANCE_CODE,BNF_CHEMICAL_SUBSTANCE,ITEMS,TOTAL_QUANTITY,NIC
202510,0913093A0,Powder 4.7 kcal/g formula (0913093),23.0,98800.0,8069.490000000001
202510,0913094A0,"Powder 5 kcal/g high energy, low protein formula (0913094)",84.0,303600.0,31566.810000000005
202510,0913101A0,Powder extensively hydrolysed formula (0913101),42128.0,108862400.0,3131984.56
202510,0913101B0,Powder extensively hydrolysed formula rice based (0913101),207.0,519200.0,19794.5
202510,0913102A0,Powder extensively hydrolysed formula with MCT (0913102),373.0,1232100.0,53254.1
202510,0913103A0,"RtS extensively hydrolysed formula, high energy (0913103)",718.0,12166800.0,318161.82
202510,0913104A0,"Ready to serve infant formula, high energy (0913104)",3815.0,54282175.0,779377.12
202510,0913105A0,Powder lactose free formula (0913105),581.0,1429200.0,23081.58
202510,0913107A0,Powder amino acid formula (0913107),16338.0,48059600.0,3045797.51
202510,0913108A0,Powder pre-thickened formula (0913108),167.0,453600.0,5346.81
202510,0913109A0,Powder low calcium infant formula (0913109),52.0,158000.0,13923.75
202510,0913111A0,Powder preterm infant formula (0913111),5448.0,14667600.0,253879.14
202510,0913111B0,Ready to serve preterm infant formula (0913111),1227.0,13201000.0,152460.93
202510,0913121A0,Liquid additive lactase (0913121),391.0,5061.0,6073.2
202510,0913131A0,Powder amino acid formula (0913131),2203.0,10162800.0,1006371.27
202510,0913131B0,Powder amino acid semi solid  (0913131),59.0,2430.0,9549.9
202510,0913132A0,Powder extensively hydrolysed formula (0913132),338.0,903200.0,29173.36
202510,0913141A0,RtS 1.4-1.5kcal/ml energy & higher protein liquid (0913141),3209.0,1759794.0,320583.6
202510,0913141B0,RtS 3.3 - 4 kcal/ml energy with protein liquid (0913141),11739.0,20702817.0,897685.52
202510,0913141C0,RtS 3.3 kcal/ml energy and higher protein liquid (0913141),961.0,223076.0,98282.7
202510,0913141D0,Ready to serve 3.3 kcal/ml higher protein dessert (0913141),482.0,1819914.0,42721.71
202510,0913141E0,Pdr 3.7 kcal/g energy and higher protein fortifier (0913141),340.0,164925.0,10042.1
202510,0913141F0,Powder 6.7 kcal/g energy and protein fortifier (0913141),1062.0,659257.0,73775.61
202510,0913142A0,RtS 2.5 kcal/ml energy (carbohydrate) liquid (0913142),113.0,420200.0,5588.66
202510,0913142B0,Pdr 3.8 - 4.9 kcal/g energy (carbohyd) fortifier (0913142),2126.0,2974266.0,93135.27
202510,0913142C0,Ready to serve 4.5 - 5 kcal/ml energy (fat) liquid (0913142),3736.0,8947240.0,293291.77
202510,0913151A0,Powder fibre fortifier (0913151),1112.0,392948.0,25828.56
202510,0913161A0,Powder thickener - gum based (0913161),46379.0,24661521.0,1506759.49
202510,0913161B0,Powder thickener - starch based (0913161),1542.0,1834820.0,51277.4
202510,0913181A0,Specialist food replacer 3:1 ready meal (0913181),30.0,436.0,3309.16
202510,0913181B0,Specialist food replacer 3:1 bread (0913181),19.0,19680.0,1412.74
202510,0913181C0,Specialist food replacer 3:1 breakfast cereal (0913181),49.0,37200.0,3011.36
202510,0913181D0,Specialist food replacer 3:1 confectionery (0913181),5.0,2520.0,182.28
202510,0913181E0,Ready to serve 3:1 dessert (0913181),253.0,6667.0,53977.33
202510,0913181F0,Ready to serve 2.5:1 milkshake with fibre (0913181),64.0,1104000.0,36045.6
202510,0913181G0,Ready to serve 4:1 milkshake with fibre (0913181),489.0,7142700.0,220122.89
202510,0913181H0,Ready to serve 20% MCT liquid (0913181),32.0,236250.0,5270.999999999999
202510,0913181I0,Ready to serve 50% MCT liquid (0913181),383.0,768000.0,42915.84
202510,0913181J0,Ready to serve 100% MCT liquid (0913181),292.0,335500.0,14857.13
202510,0913181K0,Powder 3:1 formula (0913181),89.0,221400.0,32855.76
202510,0913181L0,Powder 4:1 formula (0913181),188.0,322500.0,49439.25
202510,0913181M0,Ready to serve 33.5% MCT liquid (0913181),137.0,588360.0,90803.56
202510,0913181N0,Specialist food replacer 4.3:1 flour type mixes (0913181),9.0,6800.0,438.3
202510,0913181P0,Specialist food replacer 3:1 savoury biscuit (0913181),52.0,31500.0,2148.75
202510,0913181Q0,Specialist food replacer 4.8:1 confectionary (0913181),44.0,18700.0,1136.96
202510,0913192A0,Powder slow release carbohydrate supplement (0913192),113.0,7369.0,43273.23
202510,0913193A0,Powder carbohydrate supplement (0913193),76.0,66150.0,318.84000000000003
202510,0913201B0,Powder 15g protein equivalent (0913201),8.0,960.0,16667.2
202510,0913201C0,Powder 20g protein equivalent (0913201),39.0,3285.0,73658.22
202510,0913201D0,Powder 39g protein equivalent per 100g (0913201),1.0,1000.0,475.2
202510,0913201E0,Ready to serve 10g protein equivalent (0913201),11.0,52200.0,6696.0
202510,0913201F0,Ready to serve 15g protein equivalent (0913201),22.0,195000.0,26520.0
202510,0913201G0,Ready to serve 20g protein equivalent (0913201),51.0,671664.0,96277.86000000002
202510,0913202A0,Powder 77g protein equivalent per 100g (0913202),4.0,6500.0,3650.53
202510,0913203B0,Powder 5g protein equivalent (0913203),4.0,270.0,1433.25
202510,0913203C0,Powder 77g protein equivalent per 100g (0913203),1.0,1800.0,1010.97
202510,0913204A0,Powder 5g protein equivalent (0913204),22.0,1560.0,8281.0
202510,0913204B0,Powder 15g protein equivalent (0913204),10.0,810.0,14062.95
202510,0913204C0,Powder 20g protein equivalent (0913204),15.0,1170.0,25915.08
202510,0913204D0,Powder 39g protein equivalent per 100g (0913204),3.0,12500.0,5940.0
202510,0913204E0,Powder 77g protein equivalent per 100g (0913204),7.0,17500.0,9828.35
202510,0913204F0,Ready to serve 10g protein equivalent (0913204),18.0,106680.0,14128.8
202510,0913204G0,Ready to serve 15g protein equivalent (0913204),23.0,273000.0,37128.0
202510,0913204H0,Ready to serve 20g protein equivalent (0913204),40.0,441150.0,71406.0
202510,0913205A0,Powder 10g GMP protein equivalent (0913205),60.0,4394.0,29156.41
202510,0913205B0,Powder 10g protein equivalent (0913205),21.0,2803.0,17490.72
202510,0913205C0,Powder 15g GMP protein equivalent (0913205),47.0,2370.0,28665.94
202510,0913205D0,Powder 15g protein equivalent (0913205),80.0,6330.0,65355.14
202510,0913205E0,Powder 20g GMP protein equivalent (0913205),457.0,27855.0,452994.03
202510,0913205F0,Powder 20g protein equivalent (0913205),277.0,22715.0,310615.92
202510,0913205G0,Powder 39g protein equivalent per 100g (0913205),37.0,167000.0,43884.26
202510,0913205I0,Powder 79g protein equivalent per 100g (0913205),8.0,5500.0,2300.21
202510,0913205J0,Ready to serve 10g GMP protein equivalent (0913205),3.0,36750.0,1128.96
202510,0913205K0,Ready to serve 10g protein equivalent (0913205),142.0,717710.0,73157.54000000001
202510,0913205L0,Ready to serve 15g GMP protein equivalent (0913205),50.0,921308.0,47496.54
202510,0913205M0,Ready to serve 15g protein equivalent (0913205),111.0,880620.0,72116.64
202510,0913205N0,Ready to serve 20g protein equivalent (0913205),735.0,7853148.0,724752.17
202510,0913205P0,Tablets 56g protein equivalent per 100g (0913205),56.0,102185.0,55506.89
202510,0913205Q0,Tablets 71g protein equivalent per 100g (0913205),95.0,225170.0,120322.66
202510,0913205R0,Tablets 62g protein equivalent per 100g (0913205),28.0,86160.0,20385.22
202510,0913205S0,Ready to serve 20g GMP protein equivalent,174.0,2300322.0,156848.96
202510,0913206A0,Powder 15g protein equivalent (0913206),1.0,120.0,2083.4
202510,0913206B0,Powder 20g protein equivalent (0913206),11.0,706.0,15407.88
202510,0913206D0,Ready to serve 10g protein equivalent (0913206),8.0,41760.0,5356.8
202510,0913206E0,Ready to serve 15g protein equivalent (0913206),12.0,132600.0,18033.6
202510,0913206F0,Ready to serve 20g GMP protein equivalent (0913206),23.0,1724.0,42640.84
202510,0913206G0,Ready to serve 20g protein equivalent (0913206),14.0,160846.0,22302.0
202510,0913206H0,Tablet 73g protein equivalent per 100g (0913206),11.0,16122.0,13419.990000000002
202510,0913206I0,Powder 10g GMP protein equivalent (0913206),6.0,570.0,5534.7
202510,0913207A0,Powder 25g protein equivalent per 100g (0913207),17.0,37200.0,10309.05
202510,0913207B0,Powder 5g protein equivalent (0913207),54.0,4918.0,29932.22
202510,0913209A0,Powder 5g protein equivalent (0913209),17.0,1230.0,6529.25
202510,0913211A0,Powder energy (carbohydrate and fat) fortifier (0913211),96.0,7380.0,26437.62
202510,0913211B0,Powder energy (carbohydrate) fortifier (0913211),546.0,23020.0,17748.12
202510,0913212A0,Powder essential fatty acid supplement (0913212),115.0,5126.0,10757.4
202510,0913213A0,Powder single L-amino acid supplement (0913213),199.0,26056.0,72858.37999999999
202510,0913221A0,Powder 10g protein equivalent (0913221),48.0,3390.0,24619.22
202510,0913221B0,Powder 5g protein equivalent (0913221),17.0,1560.0,9256.0
202510,0913222A0,Powder 5g protein equivalent (0913222),9.0,1290.0,7654.0
202510,0913222B0,Powder 10g protein equivalent (0913222),20.0,2040.0,23994.4
202510,0913222C0,Ready to serve 10g protein equivalent (0913222),2.0,27000.0,2604.96
202510,0913224A0,Powder 5g protein equivalent (0913224),4.0,240.0,1420.8
202510,0913225A0,Powder 5g protein equivalent (0913225),5.0,660.0,3916.0
202510,0913225B0,Powder 10g protein equivalent (0913225),33.0,2880.0,30067.2
202510,0913225C0,Ready to serve 10g protein equivalent (0913225),5.0,840.0,9498.72
202510,0913226A0,Powder 5g protein equivalent (0913226),150.0,19193.0,81924.98
202510,0913226B0,Powder 10g protein equivalent (0913226),301.0,25716.0,171787.94
202510,0913226C0,Ready to serve 10g protein equivalent (0913226),57.0,344280.0,38249.28
202510,0913226D0,Ready to serve 15g protein equivalent (0913226),1.0,240.0,2227.52
202510,0913227A0,Powder 5g protein equivalent (0913227),3.0,510.0,3026.0
202510,0913227B0,Powder 10g protein equivalent (0913227),15.0,1200.0,12774.8
202510,0913227C0,Ready to serve 10g protein equivalent (0913227),2.0,31500.0,3427.2
202510,0913231A0,Powder infant formula (0913231),18.0,38000.0,5434.95
202510,0913232A0,Powder infant formula (0913232),7.0,18800.0,2688.87
202510,0913233A0,Powder infant formula (0913233),1.0,1200.0,171.63
202510,0913235A0,Powder infant formula (0913235),2.0,800.0,114.42
202510,0913236A0,Powder infant formula (0913236),5.0,13200.0,1887.93
202510,0913237A0,Powder infant formula (0913237),87.0,240400.0,31506.85
202510,0913238A0,Powder infant formula (0913238),3.0,5600.0,800.94
202510,0913242A0,Powder infant formula (0913242),15.0,100400.0,16749.23
202510,0913251A0,Powder infant formula (0913251),90.0,443600.0,33955.48
202510,0913261A0,Specialist food replacer breakfast cereal (0913261),572.0,285378.0,11772.56
202510,0913261B0,Specialist food replacer cakes (0913261),311.0,201920.0,3763.55
202510,0913261C0,Specialist food replacer cake mix (0913261),494.0,353800.0,6450.33
202510,0913261D0,Specialist food replacer confectionery (0913261),375.0,99175.0,7262.74
202510,0913261E0,Specialist food replacer desserts (0913261),378.0,129006.0,6545.14
202510,0913261F0,Specialist food replacer egg (0913261),177.0,96900.0,3553.01
202510,0913261G0,Specialist food replacer flour type mixes (0913261),958.0,1573500.0,29216.28
202510,0913261H0,Specialist food replacer bread (0913261),950.0,1945580.0,22569.81
202510,0913261I0,Specialist food replacer meat/fish (0913261),751.0,17910.0,17849.34
202510,0913261J0,Specialist food replacer milk (0913261),1407.0,13044150.0,113883.23
202510,0913261K0,Specialist food replacer pasta (0913261),2055.0,1826750.0,37889.81
202510,0913261L0,Specialist food replacer pizza bases (0913261),79.0,50400.0,1397.7599999999998
202510,0913261M0,Specialist food replacer ready meals (0913261),463.0,100868.0,14773.12
202510,0913261N0,Specialist food replacer rice/cous cous (0913261),460.0,395000.0,8064.93
202510,0913261P0,Specialist food replacer rolls/baguettes (0913261),370.0,384150.0,6517.69
202510,0913261Q0,Specialist food replacer sauces (0913261),33.0,10350.0,319.7
202510,0913261R0,Specialist food replacer savoury biscuits (0913261),354.0,128338.0,4562.15
202510,0913261S0,Specialist food replacer savoury snacks (0913261),247.0,103504.0,5884.530000000001
202510,0913261T0,Specialist food replacer soup (0913261),90.0,496.0,861.8
202510,0913261U0,Specialist food replacer spreads (0913261),68.0,18860.0,820.0
202510,0913261V0,Specialist food replacer sweet biscuits (0913261),1286.0,354103.0,21197.13
202510,0913271A0,Specialist food replacer bread (0913271),12189.0,29681615.0,302554.74
202510,0913271B0,Specialist food replacer rolls/baguettes (0913271),5902.0,6732169.0,102293.2
202510,0913271C0,Specialist food replacer flour type mixes (0913271),5905.0,8220700.0,132648.93
202510,0913282A0,Liquid micronutrient supplement (0913282),444.0,9797.0,18931.23
202510,0913282B0,Tablets/capsules micronutrient supplement (0913282),2894.0,158026.0,116447.4
202510,0913284A0,Powder micronutrient supplement (0913284),206.0,6828.0,24512.52
202510,0913284B0,Tablets/capsules micronutrient supplement (0913284),194.0,33467.0,23099.66
202510,0913291A0,Powder micronutrient supplement (0913291),1743.0,823774.0,140309.87
202510,0913301A0,Powder flavour additive (0913301),39.0,7150.0,2494.25
202510,0913302A0,Powder flavour additive (0913302),73.0,5580.0,4039.92
202510,0913311A0,Powder OTC ONS (0913311),439.0,22323.0,22412.31
202510,0913311B0,Powder OTC or discontinued soup (0913311),577.0,20061.0,23350.85
202510,0913311C0,Ready to serve discontinued dessert (0913311),2.0,3000.0,50.4
202510,0913311D0,Ready to serve 1.5 kcal/ml milkshake (0913311),6.0,64000.0,646.4
202510,0913311H0,Ready to serve 1.5 kcal/ml yoghurt style drink (0913311),23.0,167800.0,2125.5200000000004
202510,0913311I0,RtS 1.4 - 2 kcal/ml dessert style (milk based) (0913311),3.0,14000.0,280.84
202510,0913341A0,Ready to serve non ACBS preparation for surgery ONS(0913341),1.0,800.0,7.32
202510,0913352A0,Powder disc or non ACBS lactose free formula (0913352),774.0,1862800.0,39072.23
202510,0913356A0,Powder disc or non ACBS pre-thickened formula (0913356),552.0,1378400.0,27705.84
202510,0913391A0,Pdr disc or non ACBS energy and protein fortifier (0913391),3.0,5100.0,1797.24
202510,0913411B0,Powder disc or non ACBS thickener - starch based (0913411),15.0,16069.0,569.77
202510,0913421A0,Ready to serve discontinued  pre-thickened drinks (0913421),1.0,6384.0,52.08
202510,0913444A0,Powder disc or non ACBS infant formula (0913444),3.0,16200.0,1375.92
202510,0913445A0,Pdr disc/non ACBS single L-amino acid supplement (0913445),16.0,2054.0,2484.3
202510,0913445B0,Pdr disc/non ACBS protein SfI metabolic condition (0913445),72.0,63600.0,44508.57
202510,0913447A0,Pdr disc/non ACBS protein SfI metabolic condition (0913447),2.0,7200.0,1178.46
202510,0913449A0,Powder disc or non ACBS carbohydrate supplement (091344),1.0,250.0,255.28
202510,0913451J0,Food replacer discontinued or OTC milk (0913451),1.0,6000.0,51.24
202510,0913451L0,Food replacer discontinued or OTC meat/fish (0913451),3.0,2450.0,59.85
202510,0913461A0,Specialist food replacer OTC/disc breakfast cereal (0913461),1.0,375.0,3.92
202510,0913461D0,Specialist food replacer OTC/disc flour additives (0913461),18.0,4440.0,1027.12
202510,0913461E0,Specialist food replacer OTC or disc bread (0913461),4.0,4000.0,34.37
202510,0913461G0,Specialist food replacer OTC pizza bases (0913461),1.0,300.0,10.2
202510,0913461H0,Specialist food replacer OTC/disc rolls/baguettes (0913461),3.0,1200.0,8.459999999999999
202510,0913481A0,Ready to serve non ACBS oil (0913481),1.0,1000.0,302.1
202510,0913501A0,Powder OTC infant formulae (0913501),23.0,41400.0,593.7800000000001
202510,0913511A0,Powder OTC follow on formula (0913511),6.0,11200.0,158.68
202510,0913531A0,Liquid OTC probiotic (0913531),1.0,6000.0,480.0
202510,0913531B0,Capsules delisted probiotic (0913531),5.0,258.0,142.41
202510,0913531C0,Powder delisted probiotic (0913531),522.0,26753.0,34057.34
202510,0913531D0,Tablet OTC probiotic (0913531),2.0,90.0,30.02
202510,0913541A0,Gel OTC glucose for diabetic hypo treatment (0913541),1727.0,189316.0,18663.3
202510,0913541B0,Liquid OTC glucose for diabetic hypo treatment (0913541),10460.0,7777020.0,128320.83
202510,0913541C0,Tablets OTC glucose for diabetic hypo treatment (0913541),5674.0,261597.0,17234.65
202510,0913551A0,RtS OTC dietary supp for early alzheimers disease (0913551),17.0,41500.0,1055.7600000000002
202510,0913572A0,Pdr disc/non ACBS Protein SfI metabolic cond (inf) (091357),1.0,4500.0,2048.58
202510,0913651A0,Powder preterm human milk fortifier (0913651),120.0,22242.0,4879.9
202510,0913662A0,Powder soya based formula,1.0,7200.0,114.3
202510,0913671B0,Powder 1.7 kcal/ml milkshake pre-thickened (0913671),269.0,10790.0,24591.91
202510,0913671C0,Powder 1.3 kcal/ml milkshake pre-thickened (0913671),85.0,2940.0,6711.599999999999
202510,0913691A0,Powder: 5g protein equivalent (0913691),14.0,1470.0,8350.58
202510,0914011A0,"Tube feed 0.8 kcal/ml with fibre, higher protein (0914011)",550.0,14507000.0,238495.08
202510,0914011B0,Tube feed 1 kcal/ml (0914011) ,506.0,12005000.0,168456.06
202510,0914011C0,Tube feed 1 kcal/ml with fibre (0914011),1009.0,24363500.0,387658.2
202510,0914011D0,"Tube feed 1 kcal/ml with fibre, higher protein (0914011)",1483.0,37671000.0,654044.76
202510,0914011E0,Tube feed 1.2 kcal/ml higher protein (0914011) ,163.0,4064500.0,62777.25
202510,0914011F0,"Tube feed 1.2 kcal/ml with fibre, higher protein (0914011)",1432.0,40679500.0,749802.0700000001
202510,0914011G0,"Tube feed 1.3kcal/ml with fibre, higher protein (0914011)",784.0,17998000.0,332168.96
202510,0914011H0,Tube feed 1.5 kcal/ml (0914011),2837.0,67727500.0,1147862.65
202510,0914011I0,Tube feed 1.5 kcal/ml higher protein (0914011),513.0,11485500.0,190492.67
202510,0914011J0,Tube feed 1.5 kcal/ml with fibre (0914011),5191.0,123270400.0,2330785.14
202510,0914011K0,"Tube feed 1.5 kcal/ml with fibre, higher protein (0914011)",359.0,8612000.0,157755.91999999998
202510,0914011M0,Tube feed 2 kcal/ml higher protein (0914011),159.0,3504500.0,70860.98999999999
202510,0914011N0,Tube feed 2 kcal/ml with fibre (0914011),1458.0,36844000.0,891043.76
202510,0914011P0,"Tube feed 2kcal/ml with fibre, higher protein (0914011) ",104.0,2120500.0,50849.59
202510,0914011Q0,Tube feed 1.3kcal/ml higher protein (0914011),408.0,8970000.0,145543.11
202510,0914011R0,Tube feed 2kcal/ml w fibre higher prot plant based (0914011),328.0,6423000.0,169438.74
202510,0914011S0,"Tube feed 2kcal/ml, higher protein, plant based (0914011)",3.0,84000.0,1868.16
202510,0914021A0,Tube feed 0.75 kcal/ml with fibre (0914021),327.0,6694200.0,140240.75000000003
202510,0914021B0,Tube feed 1 kcal/ml (0914021),483.0,10001400.0,208171.39
202510,0914021C0,Tube feed 1 kcal/ml with fibre (0914021),1017.0,22068200.0,512881.26
202510,0914021D0,Tube feed 1.2 kcal/ml with fibre (0914021),1986.0,42328000.0,743805.1200000001
202510,0914021E0,Tube feed 1.5 kcal/ml (0914021),721.0,12207800.0,317652.82
202510,0914021F0,Tube feed 1.5 kcal/ml with fibre (0914021),1649.0,30015500.0,812812.6299999999
202510,0914032A0,Tube feed 1 kcal/ml peptide based (0914032),452.0,10637500.0,224483.3
202510,0914032B0,Tube feed 1.3 kcal/ml peptide based (0914032),1072.0,26399000.0,553789.8400000001
202510,0914032C0,Tube feed 1.5 kcal/ml peptide based (0914032),2138.0,53044500.0,1260009.39
202510,0914033A0,Tube feed 1 kcal/ml soya based (0914033),302.0,9835000.0,164342.85
202510,0914033B0,Tube feed 1 kcal/ml soya based with fibre (0914033),87.0,2978000.0,52999.4
202510,0914034A0,"Tube feed 1.5kcal/ml peptide  based, higher protein(0914034)",185.0,4122000.0,94393.8
202510,0914035A0,Tube feed 1.8 kcal/ml (0914035),28.0,480500.0,11128.38
202510,0914041A0,Tube feed 0.6 kcal/ml peptide based (0914041),89.0,2445500.0,46415.59
202510,0914041B0,Tube feed 1 kcal/ml peptide based (0914041),882.0,22299000.0,670301.89
202510,0914041C0,Tube feed 1.5 kcal/ml peptide based (0914041),1353.0,31541000.0,861749.74
202510,0914041D0,Tube feed 1.2 kcal/ml peptide based,91.0,2208500.0,39134.62
202510,0914051A0,Tube feed additive 1 kcal/ml higher protein liquid (0914051),2592.0,1235965.0,209272.82
202510,0914051B0,Tube feed additive 2kcal/ml h/prot plant based liq (0914051),261.0,10506.0,25136.710000000003
202510,0914052A0,Tube feed additive 0.5 kcal/ml high fibre liquid (0914052),3316.0,891666.0,163509.27000000002
202510,0914061A0,Tube feed non ACBS 1kcal/ml higher protein (0914061),983.0,20134500.0,571895.85
