YEAR_MONTH,BNF_SECTION_CODE,BNF_SECTION,ITEMS,TOTAL_QUANTITY,NIC
202206,109,Drugs affecting intestinal secretions,84311.0,18722887.0,4712793.59
202206,1103,Anti-infective eye preparations,99587.0,886048.0,956872.13
202206,1104,Corticosteroids and other anti-inflammatory preparations,236512.0,3603978.5,2246181.47
202206,1105,Mydriatics and cycloplegics,7049.0,145079.0,643879.59
202206,1106,Treatment of glaucoma,789743.0,12062321.0,8095248.05
202206,1107,Local anaesthetics,45.0,1071.0,594.58
202206,1108,Miscellaneous ophthalmic preparations,165206.0,5317916.5,1583382.57
202206,1201,Drugs acting on the ear,135709.0,840539.5,676728.3200000001
202206,1202,Drugs acting on the nose,753149.0,3475250.0,5377373.21
202206,1203,Drugs acting on the oropharynx,95076.0,17563646.5,547004.72
202206,1301,Management of skin conditions,3758.0,2158715.0,14576.4
202206,1302,Emollient and barrier preparations,526663.0,272340534.0,3952939.84
202206,1303,Topical local anaesthetics and antipruritics,22871.0,6262842.0,221515.43
202206,1304,Topical corticosteroids,917672.0,48694715.0,5005845.01
202206,1305,Preparations for eczema and psoriasis,142318.0,12229578.0,5894322.63
202206,1306,Acne and rosacea,140273.0,6690116.0,2484638.77
202206,1307,Preparations for warts and calluses,10580.0,135463.5,210268.49
202206,1308,Sunscreens and camouflagers,38254.0,2448833.41,1248104.94
202206,1309,Shampoos and other preparations for scalp and hair conditions,105180.0,20884236.0,861621.3600000001
202206,1310,Anti-infective skin preparations,245013.0,7524843.5,1272036.78
202206,1311,"Skin cleansers,antiseptics and desloughing agents",19709.0,9402375.0,160392.75
202206,1312,Antiperspirants,4099.0,236070.0,28298.770000000004
202206,1313,Wound management products,1628.0,16941.0,58785.27
202206,1314,Topical circulatory preparations,7090.0,446804.0,35662.89
202206,1315,Miscellaneous topical preparations,144.0,23210.0,11475.36
202206,1404,Vaccines and antisera,131047.0,133040.0,1746017.0
202206,1405,Immunoglobulins,6.0,6.0,2138.0
202206,1501,General anaesthesia,29109.0,263658.5,284875.87
202206,1502,Local anaesthesia,103304.0,1693458.0,1544834.25
202206,1803,X-Ray contrast media,2.0,3000.0,525.0
202206,1902,Selective preparations,36116.0,10733829.0,491808.92
202206,1904,Single substances,132.0,117746.0,1165.3200000000002
202206,1905,Other preparations,825.0,44212.0,10946.07
202206,1906,Acids,423.0,131722.0,8867.939999999999
202206,1907,"Base,diluent, suspending agents and stabilisers",41965.0,28430365.0,1451698.02
202206,1908,"Colouring,flavouring and sweetening agents",10.0,2100.0,235.1
202206,1913,Cordials and soft drinks,68.0,494874.0,3588.88
202206,1914,Waters,910.0,8882591.0,7952.879999999999
202206,2001,Absorbent Cottons,109.0,75350.0,943.73
202206,2002,Arm Sling/Bandages,45716.0,644612.0,1159730.37
202206,2003,Wound Management & Other Dressings,324043.0,5787120.9,10592143.9
202206,2004,Gauzes & Gauze Tissue,7350.0,405222.0,208831.68
202206,2005,Tracheostomy & Laryngectomy Appliances,16782.0,862707.0,1493131.88
202206,2006,Foam,2.0,2.0,10.68
202206,2007,Lints,15.0,16925.0,445.69
202206,2009,Stockinette,42780.0,382669.0,555494.26
202206,201,Positive inotropic drugs,213523.0,5640027.0,258539.19
202206,2010,Surgical Adhesive Tape,20697.0,285627.0,87732.48000000001
202206,2011,Surgical Sutures,5320.0,7180.0,14470.73
202206,2012,Swabs,23487.0,4325462.0,88215.98
202206,2014,"Skin Closure Strips, Sterile",3882.0,19866.0,4636.26
202206,2015,"Skin Adhesive, Sterile",55.0,44.0,519.28
202206,2017,Cervical Collar,12.0,12.0,29.52
202206,202,Diuretics,2480134.0,83225350.0,4548545.57
202206,2020,Silk Garments,630.0,2311.0,42982.18
202206,203,Anti-arrhythmic drugs,77003.0,4118954.0,524897.22
202206,204,Beta-adrenoceptor blocking drugs,3428878.0,130372751.0,5060698.46
202206,205,Hypertension and heart failure,6166742.0,227645565.0,19023697.05
202206,206,"Nitrates, calcium-channel blockers & other antianginal drugs",4514017.0,159305249.0,15833146.11
202206,207,Sympathomimetics,14805.0,1136057.0,453917.84
202206,208,Anticoagulants and protamine,1677377.0,74689025.0,70316292.99000001
202206,209,Antiplatelet drugs,2659389.0,81248035.0,5817013.88
202206,2101,Other Appliances,864466.0,75992816.0,5045604.22
202206,2102,Catheters,115380.0,8016095.0,14997579.25
202206,2103,Chiropody Appliances,213.0,2629.0,3158.78
202206,2104,Contraceptive Devices,3016.0,3073.0,35491.7
202206,2106,Trusses,114.0,120.0,3741.63
202206,2107,Elastic Hosiery,38005.0,101762.0,704768.1799999999
202206,211,Antifibrinolytic drugs and haemostatics,44600.0,2785103.0,284397.10000000003
202206,2112,Peak Flow Meters,35620.0,35770.0,197854.08
202206,2113,Catheter Maintenance Products,18726.0,10621220.0,631013.87
202206,2114,Lubricant Gels,24746.0,1737208.5,92036.9
202206,2116,Irrigation Solutions,36785.0,972960.0,264508.45
202206,2118,Vacuum Pumps for Erectile Dysfunction,1231.0,2579.0,141380.55
202206,2119,Oral Film Forming Agents,1194.0,99817.0,55331.25
202206,212,Lipid-regulating drugs,6816733.0,223816822.0,11325890.17
202206,2120,Venous Ulcer Compression System,7923.0,27752.0,360455.51
202206,2121,Dry Mouth Products,40614.0,4292741.0,282724.91000000003
202206,2122,Emollients,778357.0,408028234.0,4555806.88
202206,2123,Vaginal Moisturisers,24646.0,998408.0,221796.89
202206,2124,Nasal Products,29291.0,1911350.0,102162.06
202206,2125,Vaginal Dilators,255.0,262.0,7817.549999999999
202206,2127,Lymphoedema Garments,38445.0,99588.0,2523131.76
202206,2128,Anal Irrigation System,14264.0,50856.0,2438128.73
202206,2129,Pressure Offloading Device,2828.0,4775.0,108898.74
202206,213,Local sclerosants,1.0,1.0,6.73
202206,2130,Eye Products,623441.0,9346301.0,4817218.83
202206,2131,Cycloidal Vibration Accessories,3.0,232.0,1160.0
202206,2132,Inhalation Solutions,6402.0,420844.0,163518.62
202206,2133,Indwelling Pleural Cath Drain System,892.0,8326.0,226896.16
202206,2134,Vaginal PH Correction Products,659.0,9756.0,6414.0
202206,2135,Acne Treatment,3.0,100.0,52.0
202206,2136,Adhesive Dressing Remover Ster Silicone,859.0,62666.0,24178.18
202206,2137,Pelvic Toning Devices,29.0,29.0,435.0
202206,2138,Low Friction Products,2422.0,5612.0,56194.95
202206,2139,Prosthetic Adhesives,10.0,135.0,96.97
202206,2140,Bacterial Decolonisation Products,168.0,20102.0,786.6
202206,2141,Physical Debridement Device,6175.0,73286.0,366918.02
202206,2142,Jaw Rehabilitation Device,84.0,417.0,5796.360000000001
202206,2143,Micro-Enema - Sodium Citrate,172.0,3480.0,1510.9299999999998
202206,2146,Hernia Support Garments,85.0,124.0,4575.6
202206,2147,Dev For Fungal Nail Infections,79.0,276.0,1666.57
202206,2148,Detection Sensor Interstitial Fluid/Gluc,148100.0,333875.0,11685478.55
202206,2149,Pulsed Electromagnetic Stimulator,47.0,67.0,934.65
202206,2202,Anal Plugs,842.0,31284.0,74960.8
202206,2205,Catheter Valves,11176.0,80434.0,203590.26
202206,2215,Faecal Collectors,237.0,4610.0,10870.32
202206,2230,Incontinence Sheaths,13801.0,550298.0,974315.38
202206,2240,Incontinence Sheath Fixing Strips & Adh,1809.0,54200.0,33717.4
202206,2250,Leg Bags,58821.0,705039.0,2020263.14
202206,2260,Night Drainage Bags,84163.0,2179380.0,1266444.74
202206,2270,Suspensory Systems,1373.0,10436.0,67549.01999999999
202206,2280,Tubing And Accessories,28707.0,193742.0,421466.52
202206,2285,Insert For Female Stress Incont,344.0,619.0,21761.0
202206,2290,Urinal Systems,1215.0,8661.0,58104.59
202206,2305,Adhesive Discs/Rings/Pads/Plasters,22874.0,1588843.0,995038.13
202206,2310,Adhesive (Pastes/Sprays/Solutions),51.0,4824.0,887.71
202206,2315,Adhesive Removers (Sprays/Liquids/Wipes),93409.0,12492498.0,1975414.02
202206,2320,Bag Closures,376.0,16584.0,4776.68
202206,2325,Bag Covers,440.0,1432.0,12884.86
202206,2330,Belts,8655.0,12901.0,438251.68
202206,2335,Colostomy Bags,37679.0,2682552.0,8445446.120000001
202206,2345,Deodorants,7543.0,1451397.0,98825.41
202206,2346,Discharge Solidifying Agents,2544.0,505735.0,150438.2
202206,2350,Filters/Bridges,293.0,17130.0,15709.35
202206,2355,Flanges,15.0,87.0,1376.9299999999998
202206,2360,Ileostomy Bags,60314.0,2385782.0,9652535.73
202206,2370,Irrigation Washout Appliances,3068.0,69798.0,111952.21
202206,2375,Pressure Plates/Shields,102.0,333.0,2602.75
202206,2380,Skin Fillers And Protectives,274537.0,29745157.0,3178685.82
202206,2385,Skin Protectors,21399.0,876716.0,1749869.73
202206,2390,Stoma Caps/Dressings,1404.0,67010.0,94314.23
202206,2392,Tubing & Accessories,349.0,6158.0,15447.37
202206,2394,Two Piece Ostomy Systems,20959.0,822147.0,2085909.38
202206,2396,Urostomy Bags,12395.0,373841.0,2281980.49
202206,301,Bronchodilators,2523096.0,14378203.0,28962629.27
202206,302,Corticosteroids (respiratory),1826759.0,2342276.0,51879216.690000005
202206,303,"Cromoglycate, leukotriene and phosphodesterase type-4 inhib",350847.0,10779653.0,559974.95
202206,304,"Antihistamines, hyposensitisation and allergic emergencies",1471607.0,76760735.0,10083423.11
202206,307,Mucolytics,268015.0,35659909.0,1340594.19
202206,308,Aromatic inhalations,3.0,250.0,4.300000000000001
202206,309,Cough preparations,13671.0,3639897.0,49722.75
202206,310,Systemic nasal decongestants,1556.0,145819.0,12805.06
202206,401,Hypnotics and anxiolytics,1140581.0,34035361.0,8705731.07
202206,402,Drugs used in psychoses and related disorders,1100581.0,38456215.0,10127998.57
202206,403,Antidepressant drugs,7058061.0,261530314.0,16411279.6
202206,404,CNS stimulants and drugs used for ADHD,206560.0,8093209.0,8256652.8
202206,405,Drugs used in the treatment of obesity,32207.0,2946388.0,917088.94
202206,406,Drugs used in nausea and vertigo,509204.0,31428061.0,2806255.6
202206,407,Analgesics,4989071.0,548234455.8,33377592.34
202206,408,Antiepileptic drugs,2594081.0,212021571.0,26180694.19
202206,409,Drugs used in parkinsonism and related disorders,437259.0,30960747.0,7590307.98
202206,410,Drugs used in substance dependence,306129.0,119055965.1,4721067.62
202206,411,Drugs for dementia,344222.0,8678682.0,2110331.33
202206,501,Antibacterial drugs,2741757.0,112836621.5,13307190.83
202206,502,Antifungal drugs,130291.0,3780106.0,572516.03
202206,503,Antiviral drugs,95769.0,4848879.0,1136389.41
202206,504,Antiprotozoal drugs,199456.0,5530225.0,714086.5599999999
202206,505,Anthelmintics,5722.0,117438.0,34275.12
202206,601,Drugs used in diabetes,5188961.0,309183960.0,109966472.51
202206,602,Thyroid and antithyroid drugs,2826403.0,102887548.0,5877824.76
202206,603,Corticosteroids (endocrine),643359.0,32531556.0,2796274.07
202206,604,Sex Hormones,1072778.0,56152370.5,12044568.51
202206,605,"Hypothalamic and pituitary hormones and anti, oestrogens",29172.0,1336872.5,3620558.74
202206,606,Drugs affecting bone metabolism,504112.0,2574530.0,4403071.109999999
202206,607,Other endocrine drugs,7770.0,149605.0,563640.52
202206,701,Drugs used in obstetrics,2.0,2.0,41.0
202206,702,Treatment of vaginal and vulval conditions,263077.0,4887345.5,3355623.86
202206,703,Contraceptives,616040.0,55081002.0,5250923.79
202206,704,Drugs for genito-urinary disorders,1795366.0,53758085.0,12277357.33
202206,801,Cytotoxic drugs,16280.0,699739.0,492492.32
202206,802,Drugs affecting the immune response,94934.0,7084769.0,2435924.12
202206,803,Sex hormones and hormone antagonists in malignant disease,264546.0,7463888.0,10725200.33
202206,901,Anaemias and some other blood disorders,1833019.0,81119694.0,5668185.55
202206,902,Fluids and electrolytes,99032.0,7416025.0,1100681.21
202206,904,Oral nutrition,479706.0,2387789160.0,37328288.07
202206,905,Minerals,182486.0,30754123.0,3620133.87
202206,906,Vitamins,2678571.0,121632113.5,12110667.11
202206,908,Metabolic disorders,349.0,132469.0,252828.72
202206,909,Foods,17313.0,87557467.0,2048857.35
202206,910,Compound vitamin and mineral formulations,11053.0,403712.0,75070.19
202206,911,Health supplements,5039.0,335468.0,336575.48
202206,912,Other health supplements,10806.0,406214.0,45510.09
202207,1001,Drugs used in rheumatic diseases and gout,1829404.0,83448388.0,7039475.09
202207,1002,Drugs used in neuromuscular disorders,135203.0,22443611.0,1083000.23
202207,1003,Drugs for soft-tissue disorders and topical pain relief,561460.0,60213208.0,3045849.8
202207,101,Dyspepsia and gastro-oesophageal reflux disease,347212.0,176872925.0,2179137.26
202207,102,Antispasmodics and other drugs altering gut motility,394182.0,33389173.0,4921715.3100000005
202207,103,Antisecretory drugs and mucosal protectants,6100483.0,220724128.0,17234522.66
202207,104,Acute diarrhoea,139435.0,12841697.0,676936.14
202207,105,Chronic bowel disorders,215069.0,26260622.0,13222876.71
202207,106,Laxatives,1555500.0,198066839.0,9919433.49
202207,107,Local preparations for anal and rectal disorders,104465.0,2776925.0,699016.98
202207,109,Drugs affecting intestinal secretions,83892.0,18594882.0,4708841.34
202207,1103,Anti-infective eye preparations,100455.0,889748.5,950753.01
202207,1104,Corticosteroids and other anti-inflammatory preparations,193479.0,3107294.0,2076115.95
202207,1105,Mydriatics and cycloplegics,6997.0,147833.0,638679.12
202207,1106,Treatment of glaucoma,792592.0,12215180.0,7911065.31
202207,1107,Local anaesthetics,27.0,702.0,393.85
202207,1108,Miscellaneous ophthalmic preparations,157086.0,5252105.5,1584418.34
202207,1201,Drugs acting on the ear,149362.0,922712.0,746371.6799999999
202207,1202,Drugs acting on the nose,717888.0,3356830.0,5231522.93
202207,1203,Drugs acting on the oropharynx,94024.0,17031382.6,535432.14
202207,1301,Management of skin conditions,3809.0,2145810.0,14515.88
202207,1302,Emollient and barrier preparations,516356.0,267608942.0,3910586.8
202207,1303,Topical local anaesthetics and antipruritics,23025.0,6380573.0,229135.3
202207,1304,Topical corticosteroids,900475.0,47576831.0,4964121.0600000005
202207,1305,Preparations for eczema and psoriasis,138200.0,11929078.0,5735100.65
202207,1306,Acne and rosacea,132867.0,6325163.0,2344456.63
202207,1307,Preparations for warts and calluses,10425.0,140881.0,209944.27
202207,1308,Sunscreens and camouflagers,39419.0,2562057.41,1287857.5
202207,1309,Shampoos and other preparations for scalp and hair conditions,103065.0,20539570.0,845523.51
202207,1310,Anti-infective skin preparations,248176.0,7565225.0,1268959.01
202207,1311,"Skin cleansers,antiseptics and desloughing agents",18301.0,8702121.0,157410.08000000002
202207,1312,Antiperspirants,4186.0,246563.0,31123.82
202207,1313,Wound management products,1946.0,19961.0,70046.67
202207,1314,Topical circulatory preparations,7283.0,459668.0,36684.15
202207,1315,Miscellaneous topical preparations,154.0,26690.0,10649.77
202207,1404,Vaccines and antisera,163394.0,164439.0,2155625.02
202207,1405,Immunoglobulins,5.0,7.0,1468.0
202207,1501,General anaesthesia,30575.0,8675647.5,295459.22
202207,1502,Local anaesthesia,103154.0,1703128.5,1541284.71
202207,1803,X-Ray contrast media,8.0,4700.0,822.5
202207,1902,Selective preparations,53831.0,11855267.0,623622.83
202207,1904,Single substances,139.0,123076.0,7488.580000000001
202207,1905,Other preparations,791.0,43092.0,10596.62
202207,1906,Acids,419.0,135900.0,9613.51
202207,1907,"Base,diluent, suspending agents and stabilisers",42384.0,28699734.0,1467055.31
202207,1908,"Colouring,flavouring and sweetening agents",4.0,500.0,70.24
202207,1909,"Disinfectants, preservatives and sterilising agents",1.0,500.0,7.42
202207,1913,Cordials and soft drinks,78.0,522006.0,3770.92
202207,1914,Waters,930.0,8811776.0,8327.28
202207,2001,Absorbent Cottons,105.0,73325.0,887.8599999999999
202207,2002,Arm Sling/Bandages,42670.0,599662.0,1087683.89
202207,2003,Wound Management & Other Dressings,318226.0,5677642.3,10400687.64
202207,2004,Gauzes & Gauze Tissue,7147.0,336413.0,198136.86
202207,2005,Tracheostomy & Laryngectomy Appliances,14995.0,768252.0,1342921.5
202207,2006,Foam,5.0,5.0,26.7
202207,2007,Lints,22.0,30150.0,806.07
202207,2009,Stockinette,40367.0,355783.5,523239.13
202207,201,Positive inotropic drugs,213293.0,5652871.0,250320.83
202207,2010,Surgical Adhesive Tape,19791.0,274319.5,83678.43
202207,2011,Surgical Sutures,5341.0,7267.0,14391.72
202207,2012,Swabs,23210.0,4370083.0,89757.44
202207,2014,"Skin Closure Strips, Sterile",4251.0,22017.0,5326.57
202207,2015,"Skin Adhesive, Sterile",68.0,47.0,600.18
202207,2017,Cervical Collar,11.0,12.0,29.52
202207,202,Diuretics,2480617.0,83307591.0,4317768.34
202207,2020,Silk Garments,641.0,2408.0,42761.64
202207,203,Anti-arrhythmic drugs,76930.0,4116722.0,578468.16
202207,204,Beta-adrenoceptor blocking drugs,3422161.0,130350033.0,5103671.699999999
202207,205,Hypertension and heart failure,6169708.0,228196652.0,20368969.19
202207,206,"Nitrates, calcium-channel blockers & other antianginal drugs",4509159.0,159498007.0,15043961.79
202207,207,Sympathomimetics,14689.0,1136748.0,449924.38
202207,208,Anticoagulants and protamine,1682265.0,75018725.0,70922241.97
202207,209,Antiplatelet drugs,2650538.0,81073078.0,5474502.55
202207,2101,Other Appliances,871225.0,76100621.0,5033896.09
202207,2102,Catheters,113852.0,7908646.0,14922137.79
202207,2103,Chiropody Appliances,178.0,2376.0,1786.5100000000002
202207,2104,Contraceptive Devices,2978.0,3019.0,34840.11
202207,2106,Trusses,125.0,129.0,4124.82
202207,2107,Elastic Hosiery,38818.0,103159.0,718349.2
202207,211,Antifibrinolytic drugs and haemostatics,45428.0,2848962.0,297595.69
202207,2112,Peak Flow Meters,32930.0,33058.0,184549.47
202207,2113,Catheter Maintenance Products,17968.0,10441540.0,637167.0
202207,2114,Lubricant Gels,25141.0,1718698.5,91383.17
202207,2116,Irrigation Solutions,37185.0,1165272.0,269592.65
202207,2118,Vacuum Pumps for Erectile Dysfunction,1334.0,2795.0,151547.16999999998
202207,2119,Oral Film Forming Agents,1161.0,94320.0,56692.52
202207,212,Lipid-regulating drugs,6838015.0,224969572.0,11216466.06
202207,2120,Venous Ulcer Compression System,8282.0,28262.0,425966.77
202207,2121,Dry Mouth Products,41393.0,4306760.0,287670.16
202207,2122,Emollients,755165.0,396392362.0,4543828.859999999
202207,2123,Vaginal Moisturisers,24611.0,997205.0,221810.06
202207,2124,Nasal Products,28653.0,1913991.0,104272.47
