YEAR_MONTH,BNF_CHEMICAL_SUBSTANCE_CODE,BNF_CHEMICAL_SUBSTANCE,PREP_CLASS,PRESCRIBED_PREP_CLASS,ITEMS,NIC
202312,0403030Q0,Sertraline hydrochloride,03,03,4564.0,90449.08
202312,0403030Q0,Sertraline hydrochloride,05,01,629.0,42156.9
202312,0403030Q0,Sertraline hydrochloride,05,05,3150.0,292753.32
202312,0403030X0,Escitalopram,01,01,153172.0,211707.82
202312,0403030X0,Escitalopram,03,02,499.0,14817.6
202312,0403030X0,Escitalopram,03,03,1070.0,25046.59
202312,0403030X0,Escitalopram,05,05,220.0,397.89
202312,0403030Z0,Citalopram hydrochloride,01,01,5650.0,107911.93
202312,0403030Z0,Citalopram hydrochloride,03,01,9.0,100.8
202312,0403030Z0,Citalopram hydrochloride,03,03,92.0,1310.4
202312,0403030Z0,Citalopram hydrochloride,05,05,3.0,45.31
202312,0403040AB,Vortioxetine,03,02,29728.0,727800.48
202312,0403040AB,Vortioxetine,03,03,179.0,4962.87
202312,0403040F0,Flupentixol hydrochloride,03,02,9452.0,27440.97
202312,0403040F0,Flupentixol hydrochloride,03,03,882.0,2527.74
202312,0403040R0,Oxitriptan,03,03,3.0,122.07
202312,0403040S0,Tryptophan,03,02,41.0,6202.27
202312,0403040S0,Tryptophan,03,03,12.0,1784.0
202312,0403040U0,Reboxetine,01,01,1814.0,29283.31
202312,0403040U0,Reboxetine,03,03,11.0,338.5
202312,0403040W0,Venlafaxine,01,01,395175.0,2612823.76
202312,0403040W0,Venlafaxine,03,01,790.0,19529.52
202312,0403040W0,Venlafaxine,03,03,92566.0,744829.1
202312,0403040W0,Venlafaxine,05,01,1577.0,51546.600000000006
202312,0403040W0,Venlafaxine,05,05,528.0,27638.09
202312,0403040X0,Mirtazapine,01,01,1057359.0,1186965.91
202312,0403040X0,Mirtazapine,05,05,491.0,2904.42
202312,0403040Y0,Duloxetine hydrochloride,01,01,343127.0,1082066.69
202312,0403040Y0,Duloxetine hydrochloride,03,01,1.0,22.4
202312,0403040Y0,Duloxetine hydrochloride,03,03,1716.0,33091.36
202312,0403040Y0,Duloxetine hydrochloride,05,05,168.0,1324.6
202312,0403040Z0,Agomelatine,01,01,2410.0,49073.04
202312,0403040Z0,Agomelatine,03,03,53.0,2685.0
202312,0403040Z0,Agomelatine,05,05,1.0,60.0
202312,0404000D0,Caffeine,03,02,5.0,24.25
202312,0404000L0,Dexamfetamine sulfate,01,01,9132.0,600861.85
202312,0404000L0,Dexamfetamine sulfate,03,01,1.0,33.15
202312,0404000L0,Dexamfetamine sulfate,03,02,3320.0,312405.34
202312,0404000L0,Dexamfetamine sulfate,03,03,1559.0,112483.54
202312,0404000L0,Dexamfetamine sulfate,05,05,32.0,6506.219999999999
202312,0404000M0,Methylphenidate hydrochloride,01,01,28868.0,211468.36
202312,0404000M0,Methylphenidate hydrochloride,02,02,1839.0,65299.09
202312,0404000M0,Methylphenidate hydrochloride,03,01,5.0,58.31999999999999
202312,0404000M0,Methylphenidate hydrochloride,03,02,11839.0,486899.75
202312,0404000M0,Methylphenidate hydrochloride,03,03,115167.0,4352574.04
202312,0404000M0,Methylphenidate hydrochloride,05,05,165.0,18384.57
202312,0404000R0,Modafinil,01,01,6986.0,49641.08
202312,0404000R0,Modafinil,03,03,99.0,16907.41
202312,0404000R0,Modafinil,05,05,7.0,676.8199999999999
202312,0404000S0,Atomoxetine hydrochloride,01,01,14737.0,1009012.62
202312,0404000S0,Atomoxetine hydrochloride,03,01,13.0,1133.75
202312,0404000S0,Atomoxetine hydrochloride,03,03,109.0,10020.99
202312,0404000S0,Atomoxetine hydrochloride,05,05,39.0,41518.56
202312,0404000U0,Lisdexamfetamine dimesylate,01,01,12371.0,821805.63
202312,0404000U0,Lisdexamfetamine dimesylate,03,01,7.0,490.34
202312,0404000U0,Lisdexamfetamine dimesylate,03,02,4915.0,353710.53
202312,0404000U0,Lisdexamfetamine dimesylate,03,03,20241.0,1378225.89
202312,0404000U0,Lisdexamfetamine dimesylate,05,05,5.0,1122.06
202312,0404000V0,Guanfacine,03,02,4230.0,323512.19
202312,0404000V0,Guanfacine,03,03,2865.0,223526.85
202312,0404000W0,Pitolisant hydrochloride,03,02,53.0,36363.01
202312,0404000W0,Pitolisant hydrochloride,03,03,4.0,3327.33
202312,0405010P0,Orlistat,01,01,35051.0,977384.86
202312,0405010P0,Orlistat,03,02,238.0,8011.97
202312,0405010P0,Orlistat,03,03,97.0,3357.9
202312,0405010P0,Orlistat,05,05,31.0,1181.2
202312,0405020U0,Naltrexone/bupropion,03,02,2.0,91.25
202312,0405020U0,Naltrexone/bupropion,03,03,6.0,383.25
202312,0406000A0,Hyoscine,03,02,4185.0,263263.95
202312,0406000A0,Hyoscine,03,03,574.0,35456.98
202312,0406000AA,Doxylamine succinate/pyridoxine hydrochloride,03,02,924.0,54088.73
202312,0406000AA,Doxylamine succinate/pyridoxine hydrochloride,03,03,794.0,47528.1
202312,0406000AC,Dimenhydrinate/cinnarizine,03,02,270.0,5167.92
202312,0406000AC,Dimenhydrinate/cinnarizine,03,03,138.0,2671.44
202312,0406000AD,Aprepitant,01,01,48.0,12345.52
202312,0406000AD,Aprepitant,03,02,2.0,553.35
202312,0406000AF,Granisetron,01,01,46.0,9240.0
202312,0406000AF,Granisetron,03,01,1.0,224.0
202312,0406000AF,Granisetron,03,03,1.0,560.0
202312,0406000B0,Betahistine hydrochloride,01,01,137812.0,836757.15
202312,0406000B0,Betahistine hydrochloride,03,01,67.0,966.68
202312,0406000B0,Betahistine hydrochloride,03,03,2054.0,24482.27
202312,0406000B0,Betahistine hydrochloride,05,05,669.0,4712.65
202312,0406000D0,Cinnarizine,01,01,24879.0,127034.41
202312,0406000D0,Cinnarizine,03,03,544.0,6649.639999999999
202312,0406000D0,Cinnarizine,05,05,56.0,273.55
202312,0406000E0,Flunarizine dihydrochloride,03,02,1.0,169.86
202312,0406000E0,Flunarizine dihydrochloride,05,05,133.0,23966.44
202312,0406000F0,Cyclizine hydrochloride,01,01,97608.0,215097.81
202312,0406000F0,Cyclizine hydrochloride,03,03,2.0,2.58
202312,0406000F0,Cyclizine hydrochloride,05,05,432.0,14382.68
202312,0406000G0,Cyclizine lactate,01,01,6144.0,79816.28
202312,0406000G0,Cyclizine lactate,05,05,6.0,847.35
202312,0406000J0,Domperidone,01,01,21096.0,326213.21
202312,0406000J0,Domperidone,03,03,136.0,958.71
202312,0406000J0,Domperidone,05,05,52.0,2511.84
202312,0406000L0,Hyoscine hydrobromide,03,02,12508.0,80118.4
202312,0406000L0,Hyoscine hydrobromide,03,03,548.0,4053.86
202312,0406000L0,Hyoscine hydrobromide,05,05,191.0,5484.2300000000005
202312,0406000M0,Granisetron hydrochloride,01,01,21.0,3312.96
202312,0406000P0,Metoclopramide hydrochloride,01,01,52924.0,329473.85
202312,0406000P0,Metoclopramide hydrochloride,03,03,43.0,216.78
202312,0406000P0,Metoclopramide hydrochloride,05,05,17.0,270.58
202312,0406000R0,Nabilone,01,01,36.0,25972.0
202312,0406000S0,Ondansetron hydrochloride,01,01,28086.0,639852.66
202312,0406000S0,Ondansetron hydrochloride,03,01,1.0,119.9
202312,0406000S0,Ondansetron hydrochloride,03,02,1003.0,89553.66
202312,0406000S0,Ondansetron hydrochloride,03,03,35.0,5976.95
202312,0406000S0,Ondansetron hydrochloride,05,01,50.0,13116.31
202312,0406000S0,Ondansetron hydrochloride,05,05,46.0,3877.58
202312,0406000T0,Prochlorperazine maleate,01,01,118801.0,439433.39
202312,0406000T0,Prochlorperazine maleate,03,03,3318.0,16192.26
202312,0406000T0,Prochlorperazine maleate,05,05,172.0,3389.36
202312,0406000U0,Prochlorperazine mesilate,01,01,88.0,245.7
202312,0406000U0,Prochlorperazine mesilate,03,02,7.0,26.72
202312,0406000U0,Prochlorperazine mesilate,03,03,30.0,64.81
202312,0406000V0,Promethazine teoclate,01,01,2216.0,9815.82
202312,0406000V0,Promethazine teoclate,03,01,3.0,13.59
202312,0406000V0,Promethazine teoclate,03,03,169.0,766.1999999999999
202312,0406000W0,Ketamine hydrochloride,05,05,79.0,5547.6900000000005
202312,040701000,Other non-opioid analgesic preparations,03,02,4.0,22.200000000000003
202312,040701000,Other non-opioid analgesic preparations,03,03,12.0,114.7
202312,0407010AA,Aspirin and caffeine,03,02,2.0,3.27
202312,0407010AA,Aspirin and caffeine,03,03,1.0,13.39
202312,0407010AC,Isometheptene mucate,03,02,20.0,244.44000000000003
202312,0407010AC,Isometheptene mucate,03,03,30.0,317.79999999999995
202312,0407010AD,Paracetamol and ibuprofen,03,02,18.0,229.19
202312,0407010AD,Paracetamol and ibuprofen,03,03,3.0,45.85
202312,0407010B0,Aspirin,01,01,4693.0,20438.37
202312,0407010B0,Aspirin,05,05,2.0,10.2
202312,0407010F0,Co-codamol (Codeine phosphate/paracetamol),01,01,965787.0,5059560.3
202312,0407010F0,Co-codamol (Codeine phosphate/paracetamol),03,01,207.0,2666.76
202312,0407010F0,Co-codamol (Codeine phosphate/paracetamol),03,02,216.0,4292.4400000000005
202312,0407010F0,Co-codamol (Codeine phosphate/paracetamol),03,03,289123.0,1170085.58
202312,0407010F0,Co-codamol (Codeine phosphate/paracetamol),05,01,1434.0,15559.41
202312,0407010F0,Co-codamol (Codeine phosphate/paracetamol),05,05,1672.0,14842.259999999998
202312,0407010H0,Paracetamol,01,01,1336225.0,6235256.36
202312,0407010H0,Paracetamol,03,01,113.0,461.46
202312,0407010H0,Paracetamol,03,02,592.0,11868.05
202312,0407010H0,Paracetamol,03,03,611.0,6224.74
202312,0407010H0,Paracetamol,05,01,2799.0,17508.72
202312,0407010H0,Paracetamol,05,05,7908.0,39405.83
202312,0407010N0,Co-dydramol (Dihydrocodeine/paracetamol),01,01,105102.0,886585.64
202312,0407010N0,Co-dydramol (Dihydrocodeine/paracetamol),03,02,1.0,26.17
202312,0407010N0,Co-dydramol (Dihydrocodeine/paracetamol),03,03,2124.0,33232.55
202312,0407010N0,Co-dydramol (Dihydrocodeine/paracetamol),05,05,139.0,1182.02
202312,0407010P0,Nefopam hydrochloride,01,01,45337.0,167285.29
202312,0407010P0,Nefopam hydrochloride,05,05,13.0,176.53
202312,0407010Q0,Co-proxamol (Dextropropoxyphene hydrochloride/paracetamol),05,05,375.0,154891.19
202312,0407010U0,Paracetamol and caffeine,03,01,15.0,175.6
202312,0407010U0,Paracetamol and caffeine,03,03,5.0,63.69
202312,0407010U0,Paracetamol and caffeine,05,01,1.0,2.8
202312,0407010W0,Aspirin combined preparations,03,03,9.0,60.24
202312,0407010X0,Paracetamol combined preparations,03,02,10.0,53.28
202312,0407010X0,Paracetamol combined preparations,03,03,398.0,7324.09
202312,040702040,Tramadol hydrochloride,01,01,392957.0,1202595.04
202312,040702040,Tramadol hydrochloride,03,01,37.0,574.34
202312,040702040,Tramadol hydrochloride,03,02,18047.0,146775.88
202312,040702040,Tramadol hydrochloride,03,03,38372.0,356178.35
202312,040702040,Tramadol hydrochloride,05,01,1.0,3588.66
202312,040702040,Tramadol hydrochloride,05,05,409.0,3715.38
202312,040702050,Hydromorphone hydrochloride,03,02,382.0,10437.86
202312,040702050,Hydromorphone hydrochloride,03,03,47.0,1821.73
202312,0407020A0,Fentanyl,01,01,8171.0,391726.1
202312,0407020A0,Fentanyl,02,02,3271.0,66384.48000000001
202312,0407020A0,Fentanyl,03,01,1.0,51.78
202312,0407020A0,Fentanyl,03,02,3153.0,257750.65
202312,0407020A0,Fentanyl,03,03,45688.0,1631411.86
202312,0407020A0,Fentanyl,05,05,5.0,108.9
202312,0407020AD,Oxycodone hydrochloride,01,01,34057.0,567700.1499999999
202312,0407020AD,Oxycodone hydrochloride,03,01,142.0,1925.22
202312,0407020AD,Oxycodone hydrochloride,03,02,24014.0,706964.9500000001
202312,0407020AD,Oxycodone hydrochloride,03,03,96480.0,1432932.84
202312,0407020AD,Oxycodone hydrochloride,05,05,183.0,3674.03
202312,0407020AF,Oxycodone hydrochloride/naloxone hydrochloride,03,02,1166.0,68085.93000000001
202312,0407020AF,Oxycodone hydrochloride/naloxone hydrochloride,03,03,1000.0,68651.31
202312,0407020AG,Tapentadol hydrochloride,01,01,7789.0,357993.86
202312,0407020AG,Tapentadol hydrochloride,03,01,1.0,74.73
202312,0407020AG,Tapentadol hydrochloride,03,02,3656.0,151636.33
202312,0407020AG,Tapentadol hydrochloride,03,03,1607.0,62524.35999999999
202312,0407020AH,Tapentadol phosphate,03,02,594.0,22994.46
202312,0407020AH,Tapentadol phosphate,03,03,50.0,2540.91
202312,0407020B0,Buprenorphine,01,01,7007.0,54336.1
202312,0407020B0,Buprenorphine,03,02,47314.0,1389047.69
202312,0407020B0,Buprenorphine,03,03,164214.0,2538790.99
202312,0407020B0,Buprenorphine,05,05,1.0,20.43
202312,0407020C0,Codeine phosphate,01,01,445872.0,1269853.43
202312,0407020C0,Codeine phosphate,05,05,296.0,1206.99
202312,0407020G0,Dihydrocodeine tartrate,01,01,101289.0,715095.12
202312,0407020G0,Dihydrocodeine tartrate,03,02,15106.0,96300.0
202312,0407020G0,Dihydrocodeine tartrate,03,03,1259.0,8765.01
202312,0407020G0,Dihydrocodeine tartrate,05,01,1.0,469.18
202312,0407020G0,Dihydrocodeine tartrate,05,05,78.0,10221.61
202312,0407020H0,Dipipanone hydrochloride,01,01,65.0,47775.35
202312,0407020K0,Diamorphine hydrochloride (Systemic),01,01,403.0,29801.94
202312,0407020K0,Diamorphine hydrochloride (Systemic),05,01,173.0,5255.389999999999
202312,0407020K0,Diamorphine hydrochloride (Systemic),05,05,142.0,15582.73
202312,0407020L0,Meptazinol hydrochloride,03,02,3726.0,60891.23
202312,0407020L0,Meptazinol hydrochloride,03,03,101.0,1491.09
202312,0407020M0,Methadone hydrochloride,01,01,2319.0,91534.75
202312,0407020M0,Methadone hydrochloride,03,03,5.0,371.7
202312,0407020M0,Methadone hydrochloride,05,05,7.0,525.0
202312,0407020Q0,Morphine sulfate,01,01,166925.0,849782.91
202312,0407020Q0,Morphine sulfate,03,01,15.0,63.23
202312,0407020Q0,Morphine sulfate,03,02,50905.0,315919.34
202312,0407020Q0,Morphine sulfate,03,03,211650.0,1250210.6
202312,0407020Q0,Morphine sulfate,05,01,27.0,1246.4499999999998
202312,0407020Q0,Morphine sulfate,05,05,304.0,11479.03
202312,0407020T0,Pentazocine hydrochloride,01,01,89.0,10180.51
202312,0407020V0,Pethidine hydrochloride,01,01,118.0,1625.97
202312,0407020V0,Pethidine hydrochloride,05,05,1.0,2080.4
202312,0407030AD,Gabapentin (Neuropathic Pain),05,05,4.0,2709.98
202312,0407041A0,Analgesics with anti-emetics,03,02,189.0,1836.8
202312,0407041A0,Analgesics with anti-emetics,03,03,6085.0,52514.01
202312,0407041AA,Eletriptan,01,01,1729.0,73567.5
202312,0407041AA,Eletriptan,03,03,38.0,1901.25
202312,0407041AB,Frovatriptan,01,01,5044.0,98332.78
202312,0407041AB,Frovatriptan,03,03,23.0,749.98
202312,0407041AB,Frovatriptan,05,05,7.0,188.7
202312,0407041AD,Rimegepant,03,02,205.0,37139.1
202312,0407041AD,Rimegepant,03,03,22.0,3392.7
202312,0407041B0,Almotriptan,01,01,3403.0,92243.7
202312,0407041B0,Almotriptan,03,01,1.0,18.14
202312,0407041B0,Almotriptan,03,03,7.0,541.88
202312,0407041B0,Almotriptan,05,05,3.0,99.57
202312,0407041F0,Ergotamine tartrate,03,03,3.0,30.6
202312,0407041M0,Naratriptan hydrochloride,01,01,11319.0,30177.99
202312,0407041M0,Naratriptan hydrochloride,03,03,363.0,16526.23
202312,0407041M0,Naratriptan hydrochloride,05,05,16.0,68.37
202312,0407041R0,Rizatriptan,01,01,22055.0,435946.84
202312,0407041R0,Rizatriptan,03,02,5900.0,233440.2
202312,0407041R0,Rizatriptan,03,03,3084.0,131872.78
202312,0407041R0,Rizatriptan,05,05,38.0,1223.14
202312,0407041T0,Sumatriptan succinate,01,01,182786.0,834551.4099999999
202312,0407041T0,Sumatriptan succinate,03,02,13529.0,1018106.36
202312,0407041T0,Sumatriptan succinate,03,03,2017.0,192240.14
202312,0407041T0,Sumatriptan succinate,05,05,359.0,12092.68
202312,0407041U0,Tolfenamic acid,01,01,323.0,12646.36
202312,0407041Z0,Zolmitriptan,01,01,28056.0,887380.01
202312,0407041Z0,Zolmitriptan,03,02,5553.0,303570.48
202312,0407041Z0,Zolmitriptan,03,03,1064.0,52391.35
202312,0407041Z0,Zolmitriptan,05,05,65.0,1728.98
202312,0407042F0,Clonidine hydrochloride,01,01,26671.0,1247863.7
202312,0407042F0,Clonidine hydrochloride,05,01,8.0,4496.9
202312,0407042F0,Clonidine hydrochloride,05,05,100.0,27626.28
202312,0407042Q0,Pizotifen malate,01,01,43266.0,120530.55
202312,0407042Q0,Pizotifen malate,05,05,115.0,10792.75
202312,0407042R0,Fremanezumab,03,02,1.0,450.0
202312,0407042S0,Galcanezumab,03,02,1.0,450.0
202312,0407042S0,Galcanezumab,03,03,1.0,450.0
202312,0407042T0,Erenumab,03,03,1.0,386.5
202312,040801020,Valproic acid,03,02,1026.0,11564.62
202312,040801020,Valproic acid,03,03,198.0,2626.1
202312,040801020,Valproic acid,05,05,4.0,2467.03
202312,040801050,Topiramate,01,01,94738.0,1472327.78
202312,040801050,Topiramate,03,01,6.0,386.5
202312,040801050,Topiramate,03,03,4285.0,229455.14
202312,040801050,Topiramate,05,01,14.0,8736.0
202312,040801050,Topiramate,05,05,165.0,11897.14
202312,040801060,Clobazam,01,01,31637.0,1232554.9300000002
202312,040801060,Clobazam,03,01,17.0,3045.51
202312,040801060,Clobazam,03,03,1229.0,89432.23999999999
202312,040801060,Clobazam,05,01,56.0,10499.95
202312,040801060,Clobazam,05,05,233.0,30818.49
202312,0408010A0,Levetiracetam,01,01,234512.0,954570.96
202312,0408010A0,Levetiracetam,03,01,10.0,808.94
202312,0408010A0,Levetiracetam,03,02,1462.0,145922.09
202312,0408010A0,Levetiracetam,03,03,19882.0,1593710.05
202312,0408010A0,Levetiracetam,05,01,18.0,1322.92
202312,0408010A0,Levetiracetam,05,05,273.0,4224.52
202312,0408010AA,Felbamate,05,05,3.0,2309.47
202312,0408010AB,Tiagabine,03,02,113.0,8492.470000000001
202312,0408010AB,Tiagabine,03,03,9.0,698.98
202312,0408010AD,Zonisamide,01,01,14226.0,346856.46
202312,0408010AD,Zonisamide,03,02,275.0,78452.75
202312,0408010AD,Zonisamide,03,03,2309.0,184172.49
202312,0408010AD,Zonisamide,05,05,97.0,59232.96
202312,0408010AE,Pregabalin,01,01,773326.0,1516647.85
202312,0408010AE,Pregabalin,03,01,3.0,327.76
202312,0408010AE,Pregabalin,03,03,4936.0,275017.85
202312,0408010AE,Pregabalin,05,05,650.0,22678.300000000003
202312,0408010AF,Rufinamide,03,02,980.0,136924.77
202312,0408010AF,Rufinamide,03,03,41.0,5114.9400000000005
202312,0408010AG,Stiripentol,03,02,253.0,166378.7
202312,0408010AG,Stiripentol,03,03,13.0,8177.41
202312,0408010AH,Lacosamide,01,01,21154.0,552710.65
202312,0408010AH,Lacosamide,03,03,1111.0,120894.1
202312,0408010AH,Lacosamide,05,05,3.0,301.94
202312,0408010AI,Eslicarbazepine acetate,01,01,2889.0,304634.64
202312,0408010AI,Eslicarbazepine acetate,03,02,61.0,9219.65
202312,0408010AI,Eslicarbazepine acetate,03,03,286.0,40806.73
202312,0408010AK,Perampanel,03,02,5541.0,772977.5
202312,0408010AK,Perampanel,03,03,290.0,44712.5
202312,0408010AL,Brivaracetam,03,02,8856.0,1126203.03
202312,0408010AL,Brivaracetam,03,03,429.0,53505.98
202312,0408010AM,Cannabidiol,03,02,3.0,867.29
202312,0408010AN,Cenobamate,03,02,2631.0,425646.49
202312,0408010AN,Cenobamate,03,03,58.0,18032.69
202312,0408010C0,Carbamazepine,01,01,70574.0,396655.42
202312,0408010C0,Carbamazepine,03,01,5.0,32.33
202312,0408010C0,Carbamazepine,03,03,105047.0,724884.6199999999
202312,0408010C0,Carbamazepine,05,01,2.0,31.53
202312,0408010C0,Carbamazepine,05,05,878.0,8747.8
202312,0408010D0,Oxcarbazepine,01,01,9018.0,195250.1
202312,0408010D0,Oxcarbazepine,03,02,385.0,47473.22
202312,0408010D0,Oxcarbazepine,03,03,808.0,42443.8
202312,0408010D0,Oxcarbazepine,05,05,21.0,1133.03
202312,0408010F0,Clonazepam,01,01,89344.0,1020041.42
202312,0408010F0,Clonazepam,03,03,2.0,76.23
202312,0408010F0,Clonazepam,05,01,10.0,1449.75
202312,0408010F0,Clonazepam,05,05,395.0,29940.5
202312,0408010G0,Gabapentin,01,01,622376.0,3060176.7
202312,0408010G0,Gabapentin,03,01,12.0,537.14
202312,0408010G0,Gabapentin,03,03,902.0,52725.8
202312,0408010G0,Gabapentin,05,01,12.0,2187.16
202312,0408010G0,Gabapentin,05,05,625.0,75420.13
202312,0408010H0,Lamotrigine,01,01,307759.0,1311457.92
202312,0408010H0,Lamotrigine,03,01,21.0,923.13
202312,0408010H0,Lamotrigine,03,03,20429.0,1485996.7599999998
202312,0408010H0,Lamotrigine,05,05,701.0,41676.67
202312,0408010I0,Ethosuximide,01,01,3081.0,1361595.71
202312,0408010I0,Ethosuximide,03,03,684.0,153742.75
202312,0408010I0,Ethosuximide,05,05,45.0,25069.45
202312,0408010N0,Phenobarbital,01,01,12117.0,141645.54
202312,0408010N0,Phenobarbital,05,05,652.0,72615.51
202312,0408010P0,Phenobarbital sodium,01,01,7.0,933.52
202312,0408010P0,Phenobarbital sodium,05,05,5.0,2319.34
202312,0408010Q0,Phenytoin sodium,01,01,35887.0,345657.97000000003
202312,0408010Q0,Phenytoin sodium,03,03,9.0,48.98
202312,0408010Q0,Phenytoin sodium,05,05,6137.0,56911.32
202312,0408010U0,Primidone,01,01,14559.0,1083682.89
202312,0408010U0,Primidone,03,01,7.0,529.2
202312,0408010U0,Primidone,03,02,17.0,1011.6
202312,0408010U0,Primidone,03,03,27.0,2033.1
202312,0408010U0,Primidone,05,05,412.0,31556.78
202312,0408010W0,Sodium valproate,01,01,44871.0,486794.74
202312,0408010W0,Sodium valproate,03,01,4.0,10.92
202312,0408010W0,Sodium valproate,03,02,24951.0,385502.7
202312,0408010W0,Sodium valproate,03,03,120122.0,2052532.18
202312,0408010W0,Sodium valproate,05,05,140.0,3431.0
202312,0408010X0,Vigabatrin,03,02,892.0,50788.66
202312,0408010X0,Vigabatrin,03,03,77.0,3897.11
202312,0408010Y0,Sultiame,03,02,1.0,1747.2
202312,0408010Y0,Sultiame,05,05,13.0,4108.55
202312,0408010Z0,Phenytoin,03,02,958.0,9744.8
202312,0408010Z0,Phenytoin,03,03,224.0,2397.96
202312,0408010Z0,Phenytoin,05,05,40.0,1872.72
202312,0408020D0,Clonazepam,03,02,9.0,4911.06
202312,0408020Q0,Paraldehyde,05,05,170.0,3794.84
202312,0408020T0,Phenytoin sodium,05,05,4.0,1511.3000000000002
202312,0408020V0,Midazolam maleate,03,02,778.0,103806.05
202312,0408020V0,Midazolam maleate,03,03,417.0,58535.21
202312,0408020V0,Midazolam maleate,05,05,258.0,135883.33
202312,0408020W0,Midazolam hydrochloride,01,01,2985.0,313218.1
202312,0408020W0,Midazolam hydrochloride,03,01,5.0,340.63
202312,0408020W0,Midazolam hydrochloride,03,03,3823.0,390974.35
202312,0409010A0,Apomorphine hydrochloride,01,01,1.0,1900.86
202312,0409010A0,Apomorphine hydrochloride,03,02,313.0,208065.92
202312,0409010A0,Apomorphine hydrochloride,03,03,391.0,225379.32
202312,0409010AA,Safinamide,03,02,2749.0,181242.3
202312,0409010AA,Safinamide,03,03,45.0,2999.2
202312,0409010AB,Opicapone,03,02,4781.0,434782.04
202312,0409010AB,Opicapone,03,03,67.0,6585.52
202312,0409010AC,Apomorphine hydrochloride hemihydrate,03,02,15.0,9254.4
